Key: 1821 		 Value: 2
Key: 608e 		 Value: 2
Key: 5636 		 Value: 1
Key: 8784 		 Value: 1
Key: 71de 		 Value: 1
Key: 0f16 		 Value: 2
Key: cfc0 		 Value: 3
Key: 588d 		 Value: 2
Key: 1c9f 		 Value: 2
Key: 0428 		 Value: 2
Key: c83c 		 Value: 1
Key: cd70 		 Value: 2
Key: 2ec3 		 Value: 2
Key: 4f63 		 Value: 1
Key: 34d5 		 Value: 2
Key: db90 		 Value: 1
Key: 5a98 		 Value: 1
Key: cfc7 		 Value: 4
Key: c9e4 		 Value: 1
Key: 37aa 		 Value: 1
Key: fc74 		 Value: 1
Key: f29a 		 Value: 1
Key: 6b13 		 Value: 2
Key: f4e8 		 Value: 1
Key: d584 		 Value: 1
Key: 9527 		 Value: 1
Key: 55f2 		 Value: 2
Key: e8ed 		 Value: 1
Key: 6574 		 Value: 2
Key: d2ad 		 Value: 2
Key: ca5f 		 Value: 2
Key: 0685 		 Value: 2
Key: dee3 		 Value: 1
Key: 5f80 		 Value: 1
Key: 216d 		 Value: 1
Key: b2e6 		 Value: 1
Key: 6a98 		 Value: 2
Key: b248 		 Value: 2
Key: 8ecd 		 Value: 2
Key: fd91 		 Value: 1
Key: 80d3 		 Value: 1
Key: 7857 		 Value: 1
Key: b60a 		 Value: 1
Key: 815c 		 Value: 2
Key: cbb2 		 Value: 2
Key: 0146 		 Value: 1
Key: 6db3 		 Value: 1
Key: 84d3 		 Value: 1
Key: 0371 		 Value: 1
Key: 6ccc 		 Value: 1
Key: f8ac 		 Value: 2
Key: b92d 		 Value: 1
Key: b2f1 		 Value: 1
Key: 31e1 		 Value: 2
Key: a6cd 		 Value: 1
Key: 1c38 		 Value: 2
Key: 681b 		 Value: 1
Key: 6cda 		 Value: 1
Key: a75c 		 Value: 1
Key: 4e1d 		 Value: 1
Key: a072 		 Value: 1
Key: e5c5 		 Value: 2
Key: 6ee3 		 Value: 1
Key: 9117 		 Value: 1
Key: c79e 		 Value: 2
Key: 5803 		 Value: 2
Key: 70cb 		 Value: 1
Key: 04da 		 Value: 2
Key: e3d1 		 Value: 1
Key: 7b8b 		 Value: 3
Key: 7038 		 Value: 2
Key: ded7 		 Value: 1
Key: ac0d 		 Value: 2
Key: 77f3 		 Value: 3
Key: 258c 		 Value: 1
Key: 470b 		 Value: 1
Key: 6b67 		 Value: 1
Key: bb67 		 Value: 1
Key: 93b0 		 Value: 2
Key: 6857 		 Value: 1
Key: 569a 		 Value: 2
Key: 7864 		 Value: 1
Key: e1ae 		 Value: 2
Key: bf79 		 Value: 2
Key: 26b4 		 Value: 2
Key: ce8e 		 Value: 1
Key: f1a8 		 Value: 2
Key: 3469 		 Value: 2
Key: 6ca1 		 Value: 2
Key: 609d 		 Value: 1
Key: 2d7b 		 Value: 2
Key: fb0e 		 Value: 3
Key: e0c2 		 Value: 1
Key: fee1 		 Value: 1
Key: c9b3 		 Value: 1
Key: 21c5 		 Value: 1
Key: 0a0c 		 Value: 1
Key: ed32 		 Value: 1
Key: 9e4f 		 Value: 2
Key: 2e32 		 Value: 2
Key: 65dc 		 Value: 1
Key: 873c 		 Value: 1
Key: 6adb 		 Value: 2
Key: eaf4 		 Value: 2
Key: db15 		 Value: 4
Key: 413d 		 Value: 1
Key: 7427 		 Value: 1
Key: c870 		 Value: 2
Key: fa43 		 Value: 2
Key: 1f2a 		 Value: 1
Key: 40c4 		 Value: 1
Key: da51 		 Value: 2
Key: 9db7 		 Value: 1
Key: 898c 		 Value: 1
Key: e99b 		 Value: 2
Key: 0ca1 		 Value: 2
Key: 7ca7 		 Value: 2
Key: 8145 		 Value: 1
Key: b412 		 Value: 1
Key: d068 		 Value: 1
Key: cac8 		 Value: 1
Key: 9aec 		 Value: 2
Key: dcab 		 Value: 1
Key: 6a1c 		 Value: 1
Key: 1275 		 Value: 1
Key: d569 		 Value: 1
Key: 734f 		 Value: 3
Key: 6f0c 		 Value: 1
Key: cb49 		 Value: 3
Key: 2d0e 		 Value: 2
Key: ff6a 		 Value: 1
Key: f373 		 Value: 1
Key: bed2 		 Value: 2
Key: edba 		 Value: 1
Key: 9382 		 Value: 1
Key: 1b1e 		 Value: 2
Key: e651 		 Value: 1
Key: 9518 		 Value: 2
Key: 817a 		 Value: 1
Key: 29aa 		 Value: 1
Key: b622 		 Value: 1
Key: 0180 		 Value: 1
Key: f293 		 Value: 2
Key: 6931 		 Value: 1
Key: 3a6a 		 Value: 1
Key: e0cd 		 Value: 1
Key: 439e 		 Value: 4
Key: 4751 		 Value: 1
Key: 7b94 		 Value: 1
Key: 9cbc 		 Value: 1
Key: 7d7e 		 Value: 1
Key: cc2f 		 Value: 1
Key: 80e0 		 Value: 1
Key: 1b6b 		 Value: 1
Key: f89f 		 Value: 1
Key: 7f09 		 Value: 1
Key: b704 		 Value: 1
Key: 58e4 		 Value: 1
Key: 42da 		 Value: 1
Key: 79b3 		 Value: 1
Key: 17cd 		 Value: 1
Key: 178a 		 Value: 1
Key: 29eb 		 Value: 2
Key: ccb1 		 Value: 3
Key: f335 		 Value: 1
Key: 1d29 		 Value: 1
Key: 1a54 		 Value: 3
Key: b9cb 		 Value: 1
Key: 0b8b 		 Value: 1
Key: f726 		 Value: 1
Key: 9918 		 Value: 1
Key: 474c 		 Value: 2
Key: 90d1 		 Value: 2
Key: ce23 		 Value: 2
Key: d52e 		 Value: 3
Key: 4700 		 Value: 2
Key: 0658 		 Value: 1
Key: 99de 		 Value: 2
Key: 7583 		 Value: 2
Key: 342f 		 Value: 1
Key: 3887 		 Value: 1
Key: 8eb0 		 Value: 2
Key: 8dab 		 Value: 2
Key: a369 		 Value: 2
Key: e5fc 		 Value: 1
Key: d665 		 Value: 2
Key: e697 		 Value: 1
Key: 3a2c 		 Value: 1
Key: bbe1 		 Value: 1
Key: 6c8a 		 Value: 1
Key: ce1c 		 Value: 1
Key: 81dc 		 Value: 1
Key: df54 		 Value: 1
Key: 16ca 		 Value: 2
Key: a5cd 		 Value: 1
Key: 740e 		 Value: 3
Key: 676b 		 Value: 2
Key: 13b4 		 Value: 1
Key: 60fd 		 Value: 1
Key: fc6c 		 Value: 1
Key: e9de 		 Value: 2
Key: e449 		 Value: 2
Key: a778 		 Value: 2
Key: 83a9 		 Value: 1
Key: 4b78 		 Value: 1
Key: a121 		 Value: 1
Key: 37af 		 Value: 3
Key: 082b 		 Value: 1
Key: cf27 		 Value: 1
Key: 35ab 		 Value: 1
Key: 69b1 		 Value: 2
Key: 831b 		 Value: 1
Key: 7a14 		 Value: 1
Key: 7d9f 		 Value: 1
Key: 5365 		 Value: 2
Key: 4575 		 Value: 1
Key: 4f14 		 Value: 1
Key: 01e1 		 Value: 2
Key: 4386 		 Value: 1
Key: 8df5 		 Value: 1
Key: fdcc 		 Value: 2
Key: 1040 		 Value: 2
Key: e926 		 Value: 1
Key: b32e 		 Value: 2
Key: 12e7 		 Value: 1
Key: 4151 		 Value: 1
Key: a5bd 		 Value: 1
Key: 9ffc 		 Value: 1
Key: d948 		 Value: 1
Key: c82a 		 Value: 2
Key: b106 		 Value: 1
Key: e965 		 Value: 2
Key: 2430 		 Value: 1
Key: 8d06 		 Value: 1
Key: 0060 		 Value: 1
Key: b880 		 Value: 1
Key: ad9b 		 Value: 1
Key: 3179 		 Value: 1
Key: 62bd 		 Value: 1
Key: 153a 		 Value: 1
Key: fa21 		 Value: 2
Key: 9b24 		 Value: 1
Key: 3437 		 Value: 1
Key: 3b16 		 Value: 1
Key: ae29 		 Value: 1
Key: 6134 		 Value: 1
Key: 82f3 		 Value: 1
Key: f333 		 Value: 1
Key: 941d 		 Value: 1
Key: 245f 		 Value: 1
Key: 43c4 		 Value: 1
Key: ac2b 		 Value: 2
Key: ba1a 		 Value: 2
Key: 99ed 		 Value: 1
Key: c963 		 Value: 1
Key: f6f9 		 Value: 3
Key: 46c9 		 Value: 1
Key: 8176 		 Value: 2
Key: c1f3 		 Value: 2
Key: 1139 		 Value: 2
Key: 4335 		 Value: 1
Key: 8795 		 Value: 1
Key: f3d2 		 Value: 1
Key: 6594 		 Value: 1
Key: 15df 		 Value: 1
Key: 203d 		 Value: 2
Key: 05d9 		 Value: 1
Key: 3c48 		 Value: 1
Key: 74a3 		 Value: 2
Key: c214 		 Value: 1
Key: a33d 		 Value: 1
Key: 777f 		 Value: 2
Key: 3aa6 		 Value: 2
Key: dda1 		 Value: 1
Key: aa23 		 Value: 2
Key: 21e1 		 Value: 2
Key: 7cf3 		 Value: 1
Key: 5548 		 Value: 2
Key: 4cec 		 Value: 1
Key: 758d 		 Value: 1
Key: 906f 		 Value: 1
Key: 3dd6 		 Value: 1
Key: f7e2 		 Value: 1
Key: e0bc 		 Value: 1
Key: 11ad 		 Value: 1
Key: ade7 		 Value: 1
Key: d7cf 		 Value: 1
Key: 01c0 		 Value: 1
Key: 0def 		 Value: 1
Key: fb28 		 Value: 1
Key: 9311 		 Value: 1
Key: c9a6 		 Value: 2
Key: 752d 		 Value: 1
Key: 63e0 		 Value: 2
Key: 458a 		 Value: 1
Key: 7a4e 		 Value: 1
Key: 48b3 		 Value: 2
Key: 5181 		 Value: 1
Key: ae1c 		 Value: 1
Key: 0351 		 Value: 4
Key: 4c86 		 Value: 1
Key: 7341 		 Value: 1
Key: 19c1 		 Value: 2
Key: c70d 		 Value: 1
Key: a2eb 		 Value: 1
Key: 2003 		 Value: 1
Key: 3057 		 Value: 1
Key: 4b7b 		 Value: 1
Key: ab7f 		 Value: 2
Key: 4799 		 Value: 1
Key: 0dcc 		 Value: 1
Key: 623d 		 Value: 1
Key: a9c8 		 Value: 1
Key: bfea 		 Value: 2
Key: d75f 		 Value: 1
Key: d283 		 Value: 2
Key: c3ae 		 Value: 1
Key: a4f8 		 Value: 3
Key: c09f 		 Value: 1
Key: 1152 		 Value: 1
Key: 7a91 		 Value: 1
Key: 4b2f 		 Value: 1
Key: ee76 		 Value: 1
Key: 5611 		 Value: 2
Key: e734 		 Value: 2
Key: aa44 		 Value: 1
Key: 4a49 		 Value: 3
Key: 23cf 		 Value: 2
Key: 6759 		 Value: 1
Key: 3585 		 Value: 2
Key: 5252 		 Value: 1
Key: 8e86 		 Value: 4
Key: e8e7 		 Value: 1
Key: 2a45 		 Value: 3
Key: b0da 		 Value: 3
Key: d0c3 		 Value: 1
Key: ee1f 		 Value: 1
Key: 94e9 		 Value: 1
Key: a159 		 Value: 1
Key: fb80 		 Value: 1
Key: a060 		 Value: 2
Key: c52c 		 Value: 1
Key: 42c3 		 Value: 1
Key: 1253 		 Value: 1
Key: b644 		 Value: 2
Key: ee44 		 Value: 1
Key: e0d5 		 Value: 1
Key: 56f8 		 Value: 1
Key: 5509 		 Value: 2
Key: 1085 		 Value: 1
Key: 4ebb 		 Value: 2
Key: 5cd4 		 Value: 1
Key: c595 		 Value: 2
Key: b258 		 Value: 1
Key: 269c 		 Value: 1
Key: d9e8 		 Value: 1
Key: 622a 		 Value: 1
Key: 951b 		 Value: 1
Key: c4c6 		 Value: 2
Key: 9883 		 Value: 2
Key: 6928 		 Value: 1
Key: 918f 		 Value: 1
Key: 2648 		 Value: 2
Key: 323a 		 Value: 1
Key: 59ab 		 Value: 2
Key: 27e8 		 Value: 1
Key: 6461 		 Value: 1
Key: 763e 		 Value: 1
Key: 1268 		 Value: 1
Key: 0985 		 Value: 1
Key: 79e0 		 Value: 2
Key: 775a 		 Value: 1
Key: 568d 		 Value: 1
Key: 6772 		 Value: 1
Key: ac5d 		 Value: 1
Key: adf3 		 Value: 2
Key: c7d6 		 Value: 2
Key: b1ce 		 Value: 2
Key: e483 		 Value: 1
Key: 4f1a 		 Value: 1
Key: ddbb 		 Value: 1
Key: 65f3 		 Value: 2
Key: 0c11 		 Value: 1
Key: 4707 		 Value: 1
Key: 40cc 		 Value: 2
Key: 6edd 		 Value: 1
Key: a81e 		 Value: 1
Key: 0d7c 		 Value: 1
Key: e658 		 Value: 1
Key: f906 		 Value: 2
Key: 2b3d 		 Value: 1
Key: 066d 		 Value: 1
Key: 4b4b 		 Value: 1
Key: 2849 		 Value: 1
Key: d058 		 Value: 1
Key: 971a 		 Value: 1
Key: 6b5d 		 Value: 2
Key: fc44 		 Value: 1
Key: b53e 		 Value: 1
Key: 0d3c 		 Value: 3
Key: fc0f 		 Value: 4
Key: 1d6f 		 Value: 2
Key: 1a7d 		 Value: 1
Key: 9011 		 Value: 1
Key: 2bce 		 Value: 2
Key: 0b53 		 Value: 1
Key: 2939 		 Value: 2
Key: 6b98 		 Value: 1
Key: 5320 		 Value: 2
Key: f7fe 		 Value: 1
Key: 33c9 		 Value: 2
Key: 7e73 		 Value: 1
Key: 2c72 		 Value: 1
Key: ea79 		 Value: 1
Key: fe0a 		 Value: 1
Key: 71d8 		 Value: 1
Key: 9503 		 Value: 1
Key: 9975 		 Value: 1
Key: 8e13 		 Value: 1
Key: c415 		 Value: 1
Key: 0575 		 Value: 2
Key: e76a 		 Value: 1
Key: 5ffa 		 Value: 2
Key: 575a 		 Value: 1
Key: 34ed 		 Value: 1
Key: c69f 		 Value: 1
Key: f1ec 		 Value: 1
Key: b8d9 		 Value: 1
Key: 6906 		 Value: 2
Key: e9f5 		 Value: 2
Key: e8a2 		 Value: 1
Key: 7c14 		 Value: 2
Key: 9a49 		 Value: 2
Key: f2c7 		 Value: 1
Key: 16be 		 Value: 2
Key: e37e 		 Value: 2
Key: 5c88 		 Value: 2
Key: c09d 		 Value: 1
Key: 99ff 		 Value: 3
Key: cb69 		 Value: 1
Key: 0f78 		 Value: 1
Key: 3fef 		 Value: 1
Key: d202 		 Value: 1
Key: eeb2 		 Value: 2
Key: 9508 		 Value: 1
Key: 79c7 		 Value: 1
Key: 635a 		 Value: 2
Key: 89ac 		 Value: 2
Key: e504 		 Value: 1
Key: 2bb6 		 Value: 2
Key: a90f 		 Value: 2
Key: e7cf 		 Value: 1
Key: 0120 		 Value: 1
Key: 17df 		 Value: 2
Key: 85a8 		 Value: 5
Key: 2e44 		 Value: 1
Key: 8c92 		 Value: 1
Key: 672d 		 Value: 1
Key: 54bc 		 Value: 1
Key: 7846 		 Value: 1
Key: 62a3 		 Value: 1
Key: 1751 		 Value: 1
Key: 0564 		 Value: 2
Key: 1c2f 		 Value: 1
Key: 7b01 		 Value: 2
Key: 44ef 		 Value: 3
Key: d240 		 Value: 2
Key: fd4a 		 Value: 1
Key: 9ded 		 Value: 1
Key: 6910 		 Value: 1
Key: 26e5 		 Value: 2
Key: 2bb8 		 Value: 1
Key: 8c2b 		 Value: 2
Key: 7a2a 		 Value: 1
Key: 4f6e 		 Value: 1
Key: 92aa 		 Value: 2
Key: 893b 		 Value: 1
Key: 345c 		 Value: 2
Key: 0a8f 		 Value: 2
Key: 1153 		 Value: 1
Key: cbfe 		 Value: 1
Key: 0997 		 Value: 2
Key: ed65 		 Value: 1
Key: 411f 		 Value: 1
Key: f5b0 		 Value: 1
Key: 33b6 		 Value: 1
Key: c9f0 		 Value: 2
Key: cc5c 		 Value: 1
Key: 29cc 		 Value: 4
Key: a40a 		 Value: 3
Key: 3aae 		 Value: 2
Key: 9f8f 		 Value: 1
Key: e413 		 Value: 2
Key: 6ded 		 Value: 3
Key: b6ad 		 Value: 1
Key: a747 		 Value: 1
Key: 8330 		 Value: 3
Key: b4da 		 Value: 2
Key: 01ed 		 Value: 3
Key: c526 		 Value: 1
Key: 34da 		 Value: 1
Key: 9002 		 Value: 2
Key: 9d04 		 Value: 1
Key: 61c3 		 Value: 1
Key: e83f 		 Value: 1
Key: e68f 		 Value: 2
Key: a639 		 Value: 1
Key: c1a0 		 Value: 1
Key: a2e9 		 Value: 1
Key: 150c 		 Value: 2
Key: 7daa 		 Value: 1
Key: a179 		 Value: 3
Key: e555 		 Value: 1
Key: a4a6 		 Value: 1
Key: 81a6 		 Value: 1
Key: 0bb6 		 Value: 2
Key: 20d2 		 Value: 1
Key: 946b 		 Value: 1
Key: 2287 		 Value: 1
Key: 24ac 		 Value: 1
Key: a447 		 Value: 1
Key: 81ff 		 Value: 1
Key: 0d32 		 Value: 1
Key: dc4d 		 Value: 1
Key: 1d1e 		 Value: 1
Key: 4ba0 		 Value: 1
Key: e497 		 Value: 2
Key: 2d8c 		 Value: 1
Key: 4d9a 		 Value: 1
Key: b078 		 Value: 4
Key: 1524 		 Value: 2
Key: 92a9 		 Value: 1
Key: b6ac 		 Value: 1
Key: eecf 		 Value: 2
Key: 43c9 		 Value: 1
Key: f723 		 Value: 1
Key: 0d82 		 Value: 1
Key: ad30 		 Value: 1
Key: 9326 		 Value: 1
Key: 5cc8 		 Value: 1
Key: 1087 		 Value: 1
Key: d370 		 Value: 2
Key: 2842 		 Value: 3
Key: 1343 		 Value: 2
Key: 12b2 		 Value: 1
Key: eeca 		 Value: 2
Key: e064 		 Value: 3
Key: 738c 		 Value: 2
Key: dd2d 		 Value: 2
Key: 63b3 		 Value: 2
Key: e088 		 Value: 2
Key: da15 		 Value: 3
Key: 50f0 		 Value: 2
Key: 9bfb 		 Value: 1
Key: 8dc4 		 Value: 1
Key: 3fe0 		 Value: 1
Key: 8c48 		 Value: 1
Key: 93e3 		 Value: 1
Key: 82d1 		 Value: 1
Key: 5500 		 Value: 1
Key: 3b6b 		 Value: 1
Key: a667 		 Value: 1
Key: 54ed 		 Value: 1
Key: 3144 		 Value: 1
Key: 9c78 		 Value: 2
Key: 9e5c 		 Value: 1
Key: 1489 		 Value: 2
Key: 47af 		 Value: 1
Key: 34e8 		 Value: 1
Key: 35c8 		 Value: 2
Key: 2846 		 Value: 1
Key: 7f83 		 Value: 1
Key: e685 		 Value: 1
Key: eb8e 		 Value: 1
Key: c54d 		 Value: 1
Key: 0646 		 Value: 1
Key: 6237 		 Value: 1
Key: 3e3d 		 Value: 1
Key: 3594 		 Value: 2
Key: b848 		 Value: 1
Key: 2321 		 Value: 2
Key: 6a51 		 Value: 1
Key: 1522 		 Value: 2
Key: 779c 		 Value: 3
Key: 7320 		 Value: 3
Key: d7bc 		 Value: 1
Key: 69f8 		 Value: 2
Key: 6cde 		 Value: 1
Key: 2e9a 		 Value: 2
Key: 0474 		 Value: 1
Key: af08 		 Value: 2
Key: 6ffa 		 Value: 2
Key: b713 		 Value: 1
Key: 08bf 		 Value: 1
Key: ea48 		 Value: 1
Key: 440b 		 Value: 1
Key: d7c7 		 Value: 2
Key: b662 		 Value: 1
Key: b7db 		 Value: 1
Key: 9e17 		 Value: 1
Key: 6fab 		 Value: 1
Key: b90d 		 Value: 1
Key: 34d7 		 Value: 2
Key: 6e97 		 Value: 3
Key: a20f 		 Value: 2
Key: 606a 		 Value: 1
Key: fa56 		 Value: 1
Key: a42d 		 Value: 1
Key: ebf3 		 Value: 1
Key: 3ebc 		 Value: 1
Key: bd31 		 Value: 2
Key: 1413 		 Value: 1
Key: fcaf 		 Value: 2
Key: a553 		 Value: 2
Key: ce68 		 Value: 2
Key: fa1c 		 Value: 1
Key: 0c88 		 Value: 3
Key: 5229 		 Value: 2
Key: 1120 		 Value: 1
Key: 282a 		 Value: 2
Key: 9138 		 Value: 2
Key: b7e9 		 Value: 1
Key: 363f 		 Value: 1
Key: 485c 		 Value: 1
Key: 2a29 		 Value: 1
Key: 9b05 		 Value: 2
Key: da7d 		 Value: 1
Key: d1ec 		 Value: 2
Key: d3d2 		 Value: 1
Key: ba3b 		 Value: 2
Key: 744e 		 Value: 2
Key: 2f6e 		 Value: 1
Key: 7921 		 Value: 1
Key: 9c6e 		 Value: 1
Key: f4e5 		 Value: 1
Key: 8a0b 		 Value: 1
Key: f9e4 		 Value: 1
Key: e5b7 		 Value: 1
Key: 1143 		 Value: 1
Key: 9ed3 		 Value: 1
Key: 1566 		 Value: 1
Key: 2d48 		 Value: 1
Key: 9da4 		 Value: 1
Key: 6ebd 		 Value: 2
Key: a437 		 Value: 1
Key: 7f9e 		 Value: 1
Key: 65e1 		 Value: 3
Key: 0d18 		 Value: 2
Key: 31d8 		 Value: 1
Key: 330e 		 Value: 1
Key: bea5 		 Value: 1
Key: f2a5 		 Value: 1
Key: 1d0f 		 Value: 2
Key: 4ec2 		 Value: 1
Key: 7e3c 		 Value: 2
Key: 704f 		 Value: 2
Key: d45a 		 Value: 1
Key: 380b 		 Value: 1
Key: e47b 		 Value: 1
Key: 9cc4 		 Value: 1
Key: 07b7 		 Value: 1
Key: e6b7 		 Value: 1
Key: c386 		 Value: 4
Key: d631 		 Value: 1
Key: 9f43 		 Value: 1
Key: cc81 		 Value: 1
Key: cf9f 		 Value: 3
Key: 9084 		 Value: 1
Key: 59d4 		 Value: 1
Key: 3188 		 Value: 1
Key: 1c95 		 Value: 1
Key: d0e2 		 Value: 1
Key: 2a63 		 Value: 2
Key: 4e4c 		 Value: 1
Key: 9c92 		 Value: 2
Key: 6ee1 		 Value: 2
Key: 4314 		 Value: 1
Key: 9288 		 Value: 2
Key: 6577 		 Value: 1
Key: 44fc 		 Value: 1
Key: 79b2 		 Value: 1
Key: b057 		 Value: 1
Key: 6cee 		 Value: 2
Key: ae9c 		 Value: 2
Key: a5b4 		 Value: 1
Key: 3a41 		 Value: 2
Key: 61de 		 Value: 1
Key: 1542 		 Value: 2
Key: 0055 		 Value: 1
Key: 3fe2 		 Value: 1
Key: 8eb7 		 Value: 1
Key: 9856 		 Value: 2
Key: a408 		 Value: 1
Key: 4597 		 Value: 2
Key: b0a2 		 Value: 1
Key: 4835 		 Value: 1
Key: f17b 		 Value: 2
Key: 879d 		 Value: 3
Key: 64f1 		 Value: 1
Key: e452 		 Value: 1
Key: 41c4 		 Value: 1
Key: 31b6 		 Value: 2
Key: 0fef 		 Value: 2
Key: 99a4 		 Value: 2
Key: 2e1c 		 Value: 1
Key: 3579 		 Value: 1
Key: f11f 		 Value: 3
Key: e6a6 		 Value: 1
Key: e2df 		 Value: 3
Key: 9f2b 		 Value: 1
Key: 2b30 		 Value: 1
Key: 180c 		 Value: 1
Key: 39ba 		 Value: 2
Key: 9fb3 		 Value: 1
Key: 3fda 		 Value: 1
Key: 9f82 		 Value: 1
Key: 0076 		 Value: 1
Key: e8a9 		 Value: 1
Key: c660 		 Value: 1
Key: d522 		 Value: 2
Key: 6cbb 		 Value: 2
Key: cc5a 		 Value: 1
Key: c2d1 		 Value: 1
Key: 9771 		 Value: 3
Key: 8590 		 Value: 1
Key: 33e5 		 Value: 1
Key: 0dd3 		 Value: 1
Key: 7e8b 		 Value: 2
Key: 6b37 		 Value: 1
Key: 89b9 		 Value: 1
Key: 9446 		 Value: 1
Key: 2ef7 		 Value: 1
Key: f2d0 		 Value: 1
Key: 9afe 		 Value: 1
Key: 7d84 		 Value: 2
Key: e374 		 Value: 2
Key: e33f 		 Value: 1
Key: 26e2 		 Value: 1
Key: 8782 		 Value: 4
Key: 4561 		 Value: 1
Key: 92d7 		 Value: 1
Key: f5d8 		 Value: 1
Key: 25eb 		 Value: 1
Key: 528d 		 Value: 1
Key: a59a 		 Value: 1
Key: 632c 		 Value: 2
Key: c245 		 Value: 1
Key: 2ff0 		 Value: 1
Key: c5aa 		 Value: 1
Key: e02b 		 Value: 1
Key: cec7 		 Value: 1
Key: da14 		 Value: 1
Key: 6151 		 Value: 2
Key: ab03 		 Value: 2
Key: a228 		 Value: 1
Key: f3ad 		 Value: 1
Key: b041 		 Value: 1
Key: f849 		 Value: 1
Key: 9de1 		 Value: 2
Key: afc0 		 Value: 3
Key: 83fd 		 Value: 1
Key: 4f36 		 Value: 2
Key: 9cd5 		 Value: 1
Key: 7d60 		 Value: 2
Key: da61 		 Value: 3
Key: 82c9 		 Value: 1
Key: 202b 		 Value: 2
Key: fe33 		 Value: 1
Key: 325b 		 Value: 1
Key: 18cf 		 Value: 1
Key: 2e95 		 Value: 1
Key: 204e 		 Value: 1
Key: c358 		 Value: 2
Key: 9973 		 Value: 1
Key: 00bb 		 Value: 1
Key: 5f5a 		 Value: 2
Key: a023 		 Value: 1
Key: 3564 		 Value: 2
Key: dd13 		 Value: 2
Key: c178 		 Value: 1
Key: 5c6d 		 Value: 5
Key: eed7 		 Value: 1
Key: 4192 		 Value: 1
Key: a7c6 		 Value: 1
Key: cfa8 		 Value: 1
Key: a455 		 Value: 1
Key: 0166 		 Value: 2
Key: 32a6 		 Value: 1
Key: 1801 		 Value: 1
Key: 6f09 		 Value: 1
Key: 4bb8 		 Value: 1
Key: c7bb 		 Value: 1
Key: 8ec1 		 Value: 2
Key: 7e6a 		 Value: 2
Key: f40d 		 Value: 1
Key: c9f3 		 Value: 2
Key: 7d02 		 Value: 1
Key: 70b3 		 Value: 1
Key: c5f9 		 Value: 1
Key: 5b8b 		 Value: 1
Key: 221b 		 Value: 2
Key: 5e95 		 Value: 1
Key: 41fe 		 Value: 3
Key: 4d16 		 Value: 2
Key: 0bff 		 Value: 1
Key: d7c4 		 Value: 2
Key: 74e8 		 Value: 1
Key: ea73 		 Value: 2
Key: 592d 		 Value: 1
Key: 44e8 		 Value: 1
Key: 3b11 		 Value: 1
Key: d882 		 Value: 1
Key: fbc9 		 Value: 1
Key: 9303 		 Value: 2
Key: 0583 		 Value: 1
Key: a379 		 Value: 1
Key: 5cff 		 Value: 1
Key: 3f55 		 Value: 4
Key: f301 		 Value: 1
Key: a187 		 Value: 2
Key: b439 		 Value: 1
Key: ad62 		 Value: 2
Key: 65f4 		 Value: 2
Key: f3cf 		 Value: 1
Key: a2da 		 Value: 1
Key: a4dd 		 Value: 1
Key: b2ee 		 Value: 4
Key: 5c6a 		 Value: 2
Key: 0738 		 Value: 1
Key: 6c5f 		 Value: 1
Key: d10d 		 Value: 1
Key: bbaf 		 Value: 1
Key: 8aca 		 Value: 1
Key: ed4a 		 Value: 1
Key: 0a02 		 Value: 2
Key: 0aee 		 Value: 1
Key: 6d62 		 Value: 3
Key: c23f 		 Value: 1
Key: 63b2 		 Value: 1
Key: 5955 		 Value: 1
Key: c6db 		 Value: 2
Key: c2a8 		 Value: 1
Key: 2e8a 		 Value: 2
Key: 3760 		 Value: 1
Key: ccd3 		 Value: 1
Key: c1ff 		 Value: 2
Key: e3fb 		 Value: 2
Key: 93f5 		 Value: 2
Key: b4ce 		 Value: 1
Key: 5299 		 Value: 1
Key: 65e6 		 Value: 2
Key: f4d7 		 Value: 2
Key: c170 		 Value: 1
Key: 3d5e 		 Value: 1
Key: 217a 		 Value: 1
Key: f122 		 Value: 1
Key: 96aa 		 Value: 1
Key: 6cca 		 Value: 2
Key: cdba 		 Value: 2
Key: 16d9 		 Value: 1
Key: d956 		 Value: 1
Key: 8f74 		 Value: 2
Key: 5c82 		 Value: 1
Key: 2872 		 Value: 1
Key: d5f0 		 Value: 1
Key: ab84 		 Value: 1
Key: b7a6 		 Value: 1
Key: a4cb 		 Value: 1
Key: 71bc 		 Value: 3
Key: cbe7 		 Value: 2
Key: 7e4a 		 Value: 1
Key: 4f9b 		 Value: 1
Key: 3ee1 		 Value: 3
Key: 1831 		 Value: 2
Key: bffb 		 Value: 1
Key: 3e3e 		 Value: 1
Key: 00f2 		 Value: 2
Key: 3ab5 		 Value: 1
Key: 1e2e 		 Value: 1
Key: 1000 		 Value: 1
Key: 57ca 		 Value: 1
Key: 553d 		 Value: 1
Key: 22ce 		 Value: 2
Key: bb9a 		 Value: 1
Key: d59c 		 Value: 1
Key: a4a1 		 Value: 1
Key: 2ece 		 Value: 1
Key: 679a 		 Value: 1
Key: 3967 		 Value: 1
Key: 2017 		 Value: 2
Key: 4d46 		 Value: 1
Key: 52b0 		 Value: 2
Key: 6a4a 		 Value: 1
Key: d178 		 Value: 1
Key: 723e 		 Value: 1
Key: 2ce7 		 Value: 2
Key: 4aaf 		 Value: 1
Key: 3b6f 		 Value: 2
Key: 3647 		 Value: 1
Key: 03d1 		 Value: 1
Key: d976 		 Value: 2
